local_gov,tax_type,vendor_num,fy_year,fy_total,local_gov_type
Alorton,INC,380000120,2021,260061.93,muni
Alorton,INC,390000120,2010,208630.18,muni
Alorton,INC,390000120,2011,210201.47999999998,muni
Alorton,ULO,380000120,2006,33167.7,muni
Alorton,ULO,380000120,2007,35583.229999999996,muni
Alorton,ULO,380000120,2008,38543.850000000006,muni
Alorton,ULO,380000120,2009,39019.15,muni
Alorton,ULO,380000120,2012,29219.4,muni
Alorton,ULO,380000120,2013,31742,muni
Alorton,ULO,380000120,2014,35056.31,muni
Alorton,ULO,380000120,2015,40449.45,muni
Alorton,ULO,380000120,2016,46214.21,muni
Alorton,ULO,380000120,2017,49362.23,muni
Alorton,ULO,380000120,2018,52659.52,muni
Alorton,ULO,380000120,2019,60866.98,muni
Alorton,ULO,380000120,2020,70055.9,muni
Alorton,ULO,380000120,2021,90064.17,muni
Alorton,ULO,390000120,2010,32926.59,muni
Alorton,ULO,390000120,2011,38208.59,muni
Alpha,CUT,380000130,2020,165.92,muni
Alpha,CUT,380000130,2021,658.46,muni
Alpha,INC,380000130,2006,57337,muni
Alpha,INC,380000130,2007,62909.14,muni
Alpha,INC,380000130,2008,68251.52,muni
Alpha,INC,380000130,2009,62746.759999999995,muni
Alpha,INC,380000130,2012,57278.8,muni
Alpha,INC,380000130,2013,62945.43,muni
Alpha,INC,380000130,2014,63967.62,muni
Alpha,INC,380000130,2015,68818.1,muni
Alpha,INC,380000130,2016,68014.13,muni
Alpha,INC,380000130,2017,63543.32,muni
Alpha,INC,380000130,2018,60657.35,muni
Alpha,INC,380000130,2019,69375.37,muni
Alpha,INC,380000130,2020,65999.13,muni
Alpha,INC,380000130,2021,87164.57,muni
Alpha,INC,390000130,2010,55098.36,muni
Alpha,INC,390000130,2011,56362.659999999996,muni
Alpha,ULO,380000130,2006,8759.41,muni
Alpha,ULO,380000130,2007,9397.359999999999,muni
Alpha,ULO,380000130,2008,10179.25,muni
Alpha,ULO,380000130,2009,10304.78,muni
Alpha,ULO,380000130,2012,9793.31,muni
Alpha,ULO,380000130,2013,10638.76,muni
Alpha,ULO,380000130,2014,11749.59,muni
Alpha,ULO,380000130,2015,13557.23,muni
Alpha,ULO,380000130,2016,15489.39,muni
Alpha,ULO,380000130,2017,16544.46,muni
Alpha,ULO,380000130,2018,17649.66,muni
Alpha,ULO,380000130,2019,20400.44,muni
Alpha,ULO,380000130,2020,23480.2,muni
Alpha,ULO,380000130,2021,30186.25,muni
Alpha,ULO,390000130,2010,8695.75,muni
Alpha,ULO,390000130,2011,10274.38,muni
Alsey,CUT,380000135,2020,56.14,muni
Alsey,CUT,380000135,2021,222.75,muni
Alsey,INC,380000135,2006,19428.2,muni
Alsey,INC,380000135,2007,21316.29,muni
Alsey,INC,380000135,2008,23126.5,muni
Alsey,INC,380000135,2009,21261.25,muni
Alsey,INC,380000135,2012,19377.33,muni
Alsey,INC,380000135,2013,21294.62,muni
Alsey,INC,380000135,2014,21640.57,muni
Alsey,INC,380000135,2015,23281.28,muni
Alsey,INC,380000135,2016,23008.91,muni
Alsey,INC,380000135,2017,21496.72,muni
Alsey,INC,380000135,2018,20520.57,muni
Alsey,INC,380000135,2019,23469.75,muni
Alsey,INC,380000135,2020,22327.73,muni
Alsey,INC,380000135,2021,29488.05,muni
Alsey,INC,390000139,2010,18669.66,muni
Alsey,INC,390000139,2011,19095.89,muni
Alsey,ULO,380000135,2006,2968.02,muni
Alsey,ULO,380000135,2007,3184.19,muni
Alsey,ULO,380000135,2008,3449.13,muni
Alsey,ULO,380000135,2009,3491.65,muni
Alsey,ULO,380000135,2012,3313.14,muni
Alsey,ULO,380000135,2013,3599.15,muni
Alsey,ULO,380000135,2014,3974.91,muni
Alsey,ULO,380000135,2015,4586.41,muni
Alsey,ULO,380000135,2016,5240.02,muni
Alsey,ULO,380000135,2017,5596.98,muni
Alsey,ULO,380000135,2018,5970.9,muni
Alsey,ULO,380000135,2019,6901.52,muni
Alsey,ULO,380000135,2020,7943.47,muni
Alsey,ULO,380000135,2021,10212.16,muni
Alsey,ULO,390000139,2010,2946.44,muni
Alsey,ULO,390000139,2011,3480.88,muni
Alsip,CUT,380000140,2020,4766.38,muni
Alsip,CUT,380000140,2021,18916.2,muni
Alsip,INC,380000140,2006,1557815.07,muni
Alsip,INC,380000140,2007,1709206.61,muni
Alsip,INC,380000140,2008,1854355.5,muni
Alsip,INC,380000140,2009,1704794.77,muni
Alsip,INC,380000140,2012,1645540.47,muni
Alsip,INC,380000140,2013,1808335.25,muni
Alsip,INC,380000140,2014,1837702.59,muni
Alsip,INC,380000140,2015,1977053.93,muni
Alsip,INC,380000140,2016,1953965.04,muni
Alsip,INC,380000140,2017,1825521.57,muni
Alsip,INC,380000140,2018,1742608.28,muni
Alsip,INC,380000140,2019,1993063.53,muni
Alsip,INC,380000140,2020,1896057.84,muni
Alsip,INC,380000140,2021,2504109.96,muni
Alsip,INC,390000140,2010,1496992.2,muni
Alsip,INC,390000140,2011,1537588.33,muni
Alsip,ULO,380000140,2006,237989.75,muni
Alsip,ULO,380000140,2007,255322.09,muni
Alsip,ULO,380000140,2008,276565.56,muni
Alsip,ULO,380000140,2009,279975.96,muni
Alsip,ULO,380000140,2012,281349.37,muni
Alsip,ULO,380000140,2013,305639.38,muni
Alsip,ULO,380000140,2014,337552.75,muni
Alsip,ULO,380000140,2015,389482.06,muni
Alsip,ULO,380000140,2016,444990.35,muni
Alsip,ULO,380000140,2017,475302.41,muni
Alsip,ULO,380000140,2018,507052.19,muni
Alsip,ULO,380000140,2019,586080.38,muni
Alsip,ULO,380000140,2020,674559.07,muni
Alsip,ULO,380000140,2021,867216.02,muni
Alsip,ULO,390000140,2010,236259.77000000002,muni
Alsip,ULO,390000140,2011,280500.98000000004,muni
Altamont,CUT,380000150,2020,573.39,muni
Altamont,CUT,380000150,2021,2275.59,muni
Altamont,INC,380000150,2006,180303.72,muni
Altamont,INC,380000150,2007,197826,muni
Altamont,INC,380000150,2008,214625.74000000002,muni
Altamont,INC,380000150,2009,197315.34999999998,muni
Altamont,INC,380000150,2012,197956.19,muni
Altamont,INC,380000150,2013,217540.36,muni
Altamont,INC,380000150,2014,221073.34,muni
Altamont,INC,380000150,2015,237837.55,muni
Altamont,INC,380000150,2016,235060.2,muni
Altamont,INC,380000150,2017,219608.05,muni
Altamont,INC,380000150,2018,209633.65,muni
Altamont,INC,380000150,2019,239763.28,muni
Altamont,INC,380000150,2020,228093.55,muni
Altamont,INC,380000150,2021,301241.53,muni
Altamont,INC,390000150,2010,173263.97999999998,muni
Altamont,INC,390000150,2011,178487.05,muni
Altamont,ULO,380000150,2006,27545.23,muni
Altamont,ULO,380000150,2007,29551.32,muni
Altamont,ULO,380000150,2008,32010.04,muni
Altamont,ULO,380000150,2009,32404.760000000002,muni
Altamont,ULO,380000150,2012,33845.95,muni
Altamont,ULO,380000150,2013,36768.04,muni
Altamont,ULO,380000150,2014,40607.18,muni
Altamont,ULO,380000150,2015,46854.26,muni
Altamont,ULO,380000150,2016,53531.87,muni
Altamont,ULO,380000150,2017,57178.29,muni
Altamont,ULO,380000150,2018,60997.76,muni
Altamont,ULO,380000150,2019,70504.69,muni
Altamont,ULO,380000150,2020,81148.55,muni
Altamont,ULO,380000150,2021,104324.9,muni
Altamont,ULO,390000150,2010,27344.99,muni
Altamont,ULO,390000150,2011,32578.960000000003,muni
Alto Pass,CUT,380000180,2020,96.67,muni
Alto Pass,CUT,380000180,2021,383.7,muni
Alto Pass,INC,380000180,2006,30642.9,muni
Alto Pass,INC,380000180,2007,33620.840000000004,muni
Alto Pass,INC,380000180,2008,36476,muni
Alto Pass,INC,380000180,2009,33534.05,muni
Alto Pass,INC,380000180,2012,33376.95,muni
Alto Pass,INC,380000180,2013,36678.63,muni
Alto Pass,INC,380000180,2014,37274.1,muni
Alto Pass,INC,380000180,2015,40100.99,muni
Alto Pass,INC,380000180,2016,39632.9,muni
Alto Pass,INC,380000180,2017,37027.44,muni
Alto Pass,INC,380000180,2018,35345.65,muni
Alto Pass,INC,380000180,2019,40426.1,muni
Alto Pass,INC,380000180,2020,38458.64,muni
Alto Pass,INC,380000180,2021,50792.07,muni
Alto Pass,INC,390000180,2010,29446.480000000003,muni
Alto Pass,INC,390000180,2011,30315.54,muni
Alto Pass,ULO,380000180,2006,4681.3,muni
Alto Pass,ULO,380000180,2007,5022.26,muni
Alto Pass,ULO,380000180,2008,5440.13,muni
Alto Pass,ULO,380000180,2009,5507.2,muni
Alto Pass,ULO,380000180,2012,5706.67,muni
Alto Pass,ULO,380000180,2013,6199.33,muni
Alto Pass,ULO,380000180,2014,6846.62,muni
Alto Pass,ULO,380000180,2015,7899.99,muni
Alto Pass,ULO,380000180,2016,9025.86,muni
Alto Pass,ULO,380000180,2017,9640.74,muni
Alto Pass,ULO,380000180,2018,10284.67,muni
Alto Pass,ULO,380000180,2019,11887.53,muni
Alto Pass,ULO,380000180,2020,13682.16,muni
Alto Pass,ULO,380000180,2021,17589.85,muni
Alto Pass,ULO,390000180,2010,4647.29,muni
Alto Pass,ULO,390000180,2011,5532.7699999999995,muni
Alton,CUT,380000160,2020,6889.83,muni
Alton,CUT,380000160,2021,27343.47,muni
Alton,INC,380000160,2006,2409104.7600000002,muni
Alton,INC,380000160,2007,2643226.32,muni
Alton,INC,380000160,2008,2867693.84,muni
Alton,INC,380000160,2009,2636403.56,muni
Alton,INC,380000160,2012,2378637.36,muni
Alton,INC,380000160,2013,2613958.13,muni
Alton,INC,380000160,2014,2656408.81,muni
Alton,INC,380000160,2015,2857841.95,muni
Alton,INC,380000160,2016,2824467.21,muni
Alton,INC,380000160,2017,2638800.67,muni
Alton,INC,380000160,2018,2518948.65,muni
Alton,INC,380000160,2019,2880983.38,muni
Alton,INC,380000160,2020,2740761.22,muni
Alton,INC,380000160,2021,3619703.61,muni
Alton,INC,390000160,2010,2315044.4,muni
Alton,INC,390000160,2011,2366207.27,muni
Alton,ULO,380000160,2006,368042.6,muni
Alton,ULO,380000160,2007,394846.44,muni
Alton,ULO,380000160,2008,427698.71,muni
Alton,ULO,380000160,2009,432972.77,muni
Alton,ULO,380000160,2012,406691.99,muni
Alton,ULO,380000160,2013,441803.36,muni
Alton,ULO,380000160,2014,487934.27,muni
Alton,ULO,380000160,2015,562998.3,muni
Alton,ULO,380000160,2016,643235.81,muni
Alton,ULO,380000160,2017,687051.86,muni
Alton,ULO,380000160,2018,732946.42,muni
Alton,ULO,380000160,2019,847182.24,muni
Alton,ULO,380000160,2020,975078.77,muni
Alton,ULO,380000160,2021,1253565.43,muni
Alton,ULO,390000160,2010,365367.23000000004,muni
Alton,ULO,390000160,2011,431272.27,muni
Altona,CUT,380000170,2020,131.29,muni
Altona,CUT,380000170,2021,521.07,muni
Altona,INC,380000170,2006,45016.659999999996,muni
Altona,INC,380000170,2007,49391.47,muni
Altona,INC,380000170,2008,53585.880000000005,muni
Altona,INC,380000170,2009,49263.98,muni
Altona,INC,380000170,2012,45327.34,muni
Altona,INC,380000170,2013,49812.18,muni
Altona,INC,380000170,2014,50621.4,muni
Altona,INC,380000170,2015,54459.45,muni
Altona,INC,380000170,2016,53823.77,muni
Altona,INC,380000170,2017,50285.51,muni
Altona,INC,380000170,2018,48001.38,muni
Altona,INC,380000170,2019,54900.84,muni
Altona,INC,380000170,2020,52228.89,muni
Altona,INC,380000170,2021,68978.33,muni
Altona,INC,390000170,2010,43259.04,muni
Altona,INC,390000170,2011,44276.63,muni
Altona,ULO,380000170,2006,6877.2,muni
Altona,ULO,380000170,2007,7378.08,muni
Altona,ULO,380000170,2008,7991.95,muni
Altona,ULO,380000170,2009,8090.51,muni
Altona,ULO,380000170,2012,7750.07,muni
Altona,ULO,380000170,2013,8419.09,muni
Altona,ULO,380000170,2014,9298.1,muni
Altona,ULO,380000170,2015,10728.59,muni
Altona,ULO,380000170,2016,12257.6,muni
Altona,ULO,380000170,2017,13092.57,muni
Altona,ULO,380000170,2018,13967.18,muni
Altona,ULO,380000170,2019,16144.05,muni
Altona,ULO,380000170,2020,18581.19,muni
Altona,ULO,380000170,2021,23888.04,muni
Altona,ULO,390000170,2010,6827.23,muni
Altona,ULO,390000170,2011,8072.05,muni
Alvin,CUT,380000185,2020,66.75,muni
Alvin,CUT,380000185,2021,264.94,muni
Alvin,INC,380000185,2006,24956.59,muni
Alvin,INC,380000185,2007,27381.89,muni
Alvin,INC,380000185,2008,29707.23,muni
Alvin,INC,380000185,2009,27311.21,muni
Alvin,INC,380000185,2012,23047.55,muni
Alvin,INC,380000185,2013,25327.94,muni
Alvin,INC,380000185,2014,25739.43,muni
Alvin,INC,380000185,2015,27690.85,muni
Alvin,INC,380000185,2016,27367.66,muni
Alvin,INC,380000185,2017,25568.81,muni
Alvin,INC,380000185,2018,24407.56,muni
Alvin,INC,380000185,2019,27915.11,muni
Alvin,INC,380000185,2020,26556.43,muni
Alvin,INC,380000185,2021,35072.89,muni
Alvin,INC,390000185,2010,23982.149999999998,muni
Alvin,INC,390000185,2011,24400.780000000002,muni
Alvin,ULO,380000185,2006,3812.61,muni
Alvin,ULO,380000185,2007,4090.2599999999998,muni
Alvin,ULO,380000185,2008,4430.6,muni
Alvin,ULO,380000185,2009,4485.23,muni
Alvin,ULO,380000185,2012,3940.64,muni
Alvin,ULO,380000185,2013,4280.9,muni
Alvin,ULO,380000185,2014,4727.94,muni
Alvin,ULO,380000185,2015,5455.24,muni
Alvin,ULO,380000185,2016,6232.72,muni
Alvin,ULO,380000185,2017,6657.3,muni
Alvin,ULO,380000185,2018,7101.95,muni
Alvin,ULO,380000185,2019,8208.92,muni
Alvin,ULO,380000185,2020,9448.24,muni
Alvin,ULO,380000185,2021,12146.67,muni
Alvin,ULO,390000185,2010,3784.88,muni
Alvin,ULO,390000185,2011,4443.53,muni
Amboy,CUT,380000190,2020,618.14,muni
Amboy,CUT,380000190,2021,2453.2,muni
Amboy,INC,380000190,2006,202259.22,muni
Amboy,INC,380000190,2007,221915.19,muni
Amboy,INC,380000190,2008,240760.63,muni
Amboy,INC,380000190,2009,221342.37999999998,muni
Amboy,INC,380000190,2012,213407,muni
Amboy,INC,380000190,2013,234519.94,muni
Amboy,INC,380000190,2014,238328.75,muni
Amboy,INC,380000190,2015,256400.64,muni
Amboy,INC,380000190,2016,253405.91,muni
Amboy,INC,380000190,2017,236748.68,muni
Amboy,INC,380000190,2018,225995.72,muni
Amboy,INC,380000190,2019,258476.72,muni
Amboy,INC,380000190,2020,245896.21,muni
Amboy,INC,380000190,2021,324753.35,muni
Amboy,INC,390000190,2010,194362.28,muni
Amboy,INC,390000190,2011,199616.18,muni
Amboy,ULO,380000190,2006,30899.4,muni
Amboy,ULO,380000190,2007,33149.75,muni
Amboy,ULO,380000190,2008,35907.92,muni
Amboy,ULO,380000190,2009,36350.68,muni
Amboy,ULO,380000190,2012,36487.68,muni
Amboy,ULO,380000190,2013,39637.88,muni
Amboy,ULO,380000190,2014,43776.68,muni
Amboy,ULO,380000190,2015,50511.26,muni
Amboy,ULO,380000190,2016,57710.08,muni
Amboy,ULO,380000190,2017,61641.17,muni
Amboy,ULO,380000190,2018,65758.7,muni
Amboy,ULO,380000190,2019,76007.78,muni
Amboy,ULO,380000190,2020,87482.5,muni
Amboy,ULO,380000190,2021,112467.88,muni
Amboy,ULO,390000190,2010,30674.780000000002,muni
Amboy,ULO,390000190,2011,36415.2,muni
Anchor,CUT,380000198,2020,30.77,muni
Anchor,CUT,380000198,2021,148.59,muni
Anchor,INC,380000198,2006,13820.859999999999,muni
Anchor,INC,380000198,2007,15164.01,muni
Anchor,INC,380000198,2008,16451.77,muni
Anchor,INC,380000198,2009,15124.859999999999,muni
Anchor,INC,380000198,2012,12462.97,muni
Anchor,INC,380000198,2013,13696.11,muni
Anchor,INC,380000198,2014,13918.6,muni
Anchor,INC,380000198,2015,14973.8,muni
Anchor,INC,380000198,2016,14798.88,muni
Anchor,INC,380000198,2017,13826.19,muni
Anchor,INC,380000198,2018,13198.36,muni
Anchor,INC,380000198,2019,15094.99,muni
Anchor,INC,380000198,2020,14360.4,muni
Anchor,INC,380000198,2021,18965.69,muni
Anchor,INC,390000198,2010,13281.240000000002,muni
Anchor,INC,390000198,2011,13492.03,muni
Anchor,ULO,380000198,2006,2111.3900000000003,muni
Anchor,ULO,380000198,2007,2265.15,muni
Anchor,ULO,380000198,2008,2453.63,muni
Anchor,ULO,380000198,2009,2483.8700000000003,muni
Anchor,ULO,380000198,2012,2130.81,muni
Anchor,ULO,380000198,2013,2314.82,muni
Anchor,ULO,380000198,2014,2556.51,muni
Anchor,ULO,380000198,2015,2949.88,muni
Anchor,ULO,380000198,2016,3370.33,muni
Anchor,ULO,380000198,2017,3599.81,muni
Anchor,ULO,380000198,2018,3840.27,muni
Anchor,ULO,380000198,2019,4438.8,muni
Anchor,ULO,380000198,2020,5108.86,muni
Anchor,ULO,380000198,2021,6567.97,muni
Anchor,ULO,390000198,2010,2096.02,muni
Anchor,ULO,390000198,2011,2456.23,muni
Andalusia,CUT,380000200,2020,291.27,muni
Andalusia,CUT,380000200,2021,1155.93,muni
Andalusia,INC,380000200,2006,82925.45999999999,muni
Andalusia,INC,380000200,2007,90984.32,muni
Andalusia,INC,380000200,2008,98710.87000000001,muni
Andalusia,INC,380000200,2009,90749.47,muni
Andalusia,INC,380000200,2012,100558,muni
Andalusia,INC,380000200,2013,110506.04,muni
Andalusia,INC,380000200,2014,112300.5,muni
Andalusia,INC,380000200,2015,120816.11,muni
Andalusia,INC,380000200,2016,119405.19,muni
Andalusia,INC,380000200,2017,111555.84,muni
Andalusia,INC,380000200,2018,106489.19,muni
Andalusia,INC,380000200,2019,121794.14,muni
Andalusia,INC,380000200,2020,115866.06,muni
Andalusia,INC,380000200,2021,153023.47,muni
Andalusia,INC,390000200,2010,79687.73,muni
Andalusia,INC,390000200,2011,82755.18000000001,muni
Andalusia,ULO,380000200,2006,12668.58,muni
Andalusia,ULO,380000200,2007,13591.240000000002,muni
Andalusia,ULO,380000200,2008,14722.08,muni
Andalusia,ULO,380000200,2009,14903.61,muni
Andalusia,ULO,380000200,2012,17192.94,muni
Andalusia,ULO,380000200,2013,18677.33,muni
Andalusia,ULO,380000200,2014,20627.56,muni
Andalusia,ULO,380000200,2015,23800.86,muni
Andalusia,ULO,380000200,2016,27192.93,muni
Andalusia,ULO,380000200,2017,29045.31,muni
Andalusia,ULO,380000200,2018,30985.52,muni
Andalusia,ULO,380000200,2019,35814.84,muni
Andalusia,ULO,380000200,2020,41221.75,muni
Andalusia,ULO,380000200,2021,52994.84,muni
Andalusia,ULO,390000200,2010,12576.51,muni
Andalusia,ULO,390000200,2011,15127.57,muni
Andover,CUT,380000205,2020,142.92,muni
Andover,CUT,380000205,2021,567.17,muni
Andover,INC,380000205,2006,46912.09,muni
Andover,INC,380000205,2007,51471.11,muni
Andover,INC,380000205,2008,55842.119999999995,muni
Andover,INC,380000205,2009,51338.27,muni
Andover,INC,380000205,2012,49339.27,muni
Andover,INC,380000205,2013,54221.08,muni
Andover,INC,380000205,2014,55101.97,muni
Andover,INC,380000205,2015,59279.86,muni
Andover,INC,380000205,2016,58587.55,muni
Andover,INC,380000205,2017,54736.34,muni
Andover,INC,380000205,2018,52250.02,muni
Andover,INC,380000205,2019,59759.86,muni
Andover,INC,380000205,2020,56851.47,muni
Andover,INC,380000205,2021,75083.33,muni
Andover,INC,390000205,2010,45080.49,muni
Andover,INC,390000205,2011,46288,muni
Andover,ULO,380000205,2006,7166.78,muni
Andover,ULO,380000205,2007,7688.72,muni
Andover,ULO,380000205,2008,8328.449999999999,muni
Andover,ULO,380000205,2009,8431.16,muni
Andover,ULO,380000205,2012,8435.98,muni
Andover,ULO,380000205,2013,9164.31,muni
Andover,ULO,380000205,2014,10121.23,muni
Andover,ULO,380000205,2015,11678.2,muni
Andover,ULO,380000205,2016,13342.59,muni
Andover,ULO,380000205,2017,14251.48,muni
Andover,ULO,380000205,2018,15203.4,muni
Andover,ULO,380000205,2019,17572.99,muni
Andover,ULO,380000205,2020,20225.94,muni
Andover,ULO,380000205,2021,26002.56,muni
Andover,ULO,390000205,2010,7114.7,muni
Andover,ULO,390000205,2011,8443.730000000001,muni
Anna,CUT,380000210,2020,1098.32,muni
Anna,CUT,380000210,2021,4358.88,muni
Anna,INC,380000210,2006,405624.2,muni
Anna,INC,380000210,2007,445043.58,muni
Anna,INC,380000210,2008,482837.47000000003,muni
Anna,INC,380000210,2009,443894.79000000004,muni
Anna,INC,380000210,2012,379182.3,muni
Anna,INC,380000210,2013,416695.31,muni
Anna,INC,380000210,2014,423462.46,muni
Anna,INC,380000210,2015,455572.64,muni
Anna,INC,380000210,2016,450252.75,muni
Anna,INC,380000210,2017,420655.19,muni
Anna,INC,380000210,2018,401549.27,muni
Anna,INC,380000210,2019,459262.07,muni
Anna,INC,380000210,2020,436909.03,muni
Anna,INC,380000210,2021,577022.6,muni
Anna,INC,390000210,2010,389787.13,muni
Anna,INC,390000210,2011,396911.11,muni
Anna,ULO,380000210,2006,61967.78999999999,muni
Anna,ULO,380000210,2007,66480.78,muni
Anna,ULO,380000210,2008,72012.16,muni
Anna,ULO,380000210,2009,72900.15000000001,muni
Anna,ULO,380000210,2012,64831.4,muni
Anna,ULO,380000210,2013,70428.54,muni
Anna,ULO,380000210,2014,77782.33,muni
Anna,ULO,380000210,2015,89748.34,muni
Anna,ULO,380000210,2016,102539.14,muni
Anna,ULO,380000210,2017,109523.95,muni
Anna,ULO,380000210,2018,116840.03,muni
Anna,ULO,380000210,2019,135050.51,muni
Anna,ULO,380000210,2020,155438.7,muni
Anna,ULO,380000210,2021,199832.66,muni
Anna,ULO,390000210,2010,61517.32,muni
Anna,ULO,390000210,2011,72291.55,muni
Annawan,CUT,380000220,2020,217.09,muni
Annawan,CUT,380000220,2021,861.55,muni
Annawan,INC,380000220,2006,68551.70999999999,muni
Annawan,INC,380000220,2007,75213.7,muni
Annawan,INC,380000220,2008,81601,muni
Annawan,INC,380000220,2009,75019.55,muni
Annawan,INC,380000220,2012,74948.65,muni
Annawan,INC,380000220,2013,82363.54,muni
Annawan,INC,380000220,2014,83701.23,muni
Annawan,INC,380000220,2015,90048.2,muni
Annawan,INC,380000220,2016,88996.83,muni
Annawan,INC,380000220,2017,83145.95,muni
Annawan,INC,380000220,2018,79369.87,muni
Annawan,INC,380000220,2019,90777.3,muni
Annawan,INC,380000220,2020,86358.75,muni
Annawan,INC,380000220,2021,114053.39,muni
Annawan,INC,390000220,2010,65875.18000000001,muni
Annawan,INC,390000220,2011,67838.98999999999,muni
Annawan,ULO,380000220,2006,10472.7,muni
Annawan,ULO,380000220,2007,11235.42,muni
Annawan,ULO,380000220,2008,12170.210000000001,muni
Annawan,ULO,380000220,2009,12320.29,muni
Annawan,ULO,380000220,2012,12814.45,muni
Annawan,ULO,380000220,2013,13920.77,muni
